"Metastates","Degree.Centrality","Indegree.Centrality","Outdegree.Centrality","Betweenness.Centrality","Closeness.Centrality","Source.Hub.Ratio","dataset","mlt"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk574.1","PhyML"
"ES",4,3,1,1.58333333333333,0.0163934426229508,0.25,"locrisk574.1","PhyML"
"ET",5,2,3,3.48333333333333,0.0151515151515152,0.6,"locrisk574.1","PhyML"
"GE",1,1,0,0,0.0144927536231884,0,"locrisk574.1","PhyML"
"IL",2,2,0,0,0.0140845070422535,0,"locrisk574.1","PhyML"
"IN",7,2,5,59,0.0185185185185185,0.714285714285714,"locrisk574.1","PhyML"
"KE",4,4,0,0,0.0151515151515152,0,"locrisk574.1","PhyML"
"MM",1,1,0,0,0.00943396226415094,0,"locrisk574.1","PhyML"
"MW",6,3,3,0.5,0.0161290322580645,0.5,"locrisk574.1","PhyML"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk574.1","PhyML"
"NP",2,1,1,0,0.0123456790123457,0.5,"locrisk574.1","PhyML"
"PK",1,1,0,0,0.0123456790123457,0,"locrisk574.1","PhyML"
"SE",16,6,10,108.566666666667,0.0217391304347826,0.625,"locrisk574.1","PhyML"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk574.1","PhyML"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk574.1","PhyML"
"TH",1,1,0,0,0.0120481927710843,0,"locrisk574.1","PhyML"
"TZ",10,5,5,15.2,0.0175438596491228,0.5,"locrisk574.1","PhyML"
"US",2,2,0,0,0.0151515151515152,0,"locrisk574.1","PhyML"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk574.1","PhyML"
"YE",1,1,0,0,0.0136986301369863,0,"locrisk574.1","PhyML"
"ZA",18,4,14,106.35,0.0238095238095238,0.777777777777778,"locrisk574.1","PhyML"
"ZM",14,5,9,32.9,0.0185185185185185,0.642857142857143,"locrisk574.1","PhyML"
"AR",1,1,0,0,0.0119047619047619,0,"locrisk574.2","PhyML"
"BE",3,2,1,33.5,0.0169491525423729,0.333333333333333,"locrisk574.2","PhyML"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk574.2","PhyML"
"BR",5,1,4,26,0.0175438596491228,0.8,"locrisk574.2","PhyML"
"BW",10,4,6,17.3333333333333,0.0188679245283019,0.6,"locrisk574.2","PhyML"
"CN",4,1,3,45.5,0.015625,0.75,"locrisk574.2","PhyML"
"DE",1,1,0,0,0.0142857142857143,0,"locrisk574.2","PhyML"
"DK",1,1,0,0,0.0126582278481013,0,"locrisk574.2","PhyML"
"ES",5,3,2,6,0.0175438596491228,0.4,"locrisk574.2","PhyML"
"ET",5,2,3,6.75,0.0149253731343284,0.6,"locrisk574.2","PhyML"
"GE",1,1,0,0,0.0142857142857143,0,"locrisk574.2","PhyML"
"IL",2,2,0,0,0.0140845070422535,0,"locrisk574.2","PhyML"
"IN",8,4,4,92,0.0166666666666667,0.5,"locrisk574.2","PhyML"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk574.2","PhyML"
"MM",1,1,0,0,0.010989010989011,0,"locrisk574.2","PhyML"
"MW",8,4,4,1.5,0.0161290322580645,0.5,"locrisk574.2","PhyML"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk574.2","PhyML"
"NP",2,1,1,0,0.0114942528735632,0.5,"locrisk574.2","PhyML"
"PK",1,1,0,0,0.0114942528735632,0,"locrisk574.2","PhyML"
"SE",16,6,10,173.25,0.0217391304347826,0.625,"locrisk574.2","PhyML"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk574.2","PhyML"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk574.2","PhyML"
"TH",1,1,0,0,0.0125,0,"locrisk574.2","PhyML"
"TZ",10,5,5,7.83333333333333,0.0181818181818182,0.5,"locrisk574.2","PhyML"
"US",2,2,0,0,0.0149253731343284,0,"locrisk574.2","PhyML"
"UY",1,1,0,0,0.0119047619047619,0,"locrisk574.2","PhyML"
"YE",1,1,0,0,0.0136986301369863,0,"locrisk574.2","PhyML"
"ZA",19,6,13,120,0.0232558139534884,0.684210526315789,"locrisk574.2","PhyML"
"ZM",13,4,9,32.3333333333333,0.0192307692307692,0.692307692307692,"locrisk574.2","PhyML"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk574.3","PhyML"
"BE",2,2,0,0,0.015625,0,"locrisk574.3","PhyML"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk574.3","PhyML"
"BR",5,1,4,19,0.0172413793103448,0.8,"locrisk574.3","PhyML"
"BW",10,5,5,10.8333333333333,0.0178571428571429,0.5,"locrisk574.3","PhyML"
"CN",2,1,1,10,0.0128205128205128,0.5,"locrisk574.3","PhyML"
"DE",1,1,0,0,0.0144927536231884,0,"locrisk574.3","PhyML"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk574.3","PhyML"
"ES",5,3,2,6,0.0175438596491228,0.4,"locrisk574.3","PhyML"
"ET",3,1,2,2,0.0142857142857143,0.666666666666667,"locrisk574.3","PhyML"
"GE",1,1,0,0,0.0144927536231884,0,"locrisk574.3","PhyML"
"IL",2,2,0,0,0.0140845070422535,0,"locrisk574.3","PhyML"
"IN",8,3,5,81,0.0188679245283019,0.625,"locrisk574.3","PhyML"
"KE",4,4,0,0,0.0151515151515152,0,"locrisk574.3","PhyML"
"MM",1,1,0,0,0.00952380952380952,0,"locrisk574.3","PhyML"
"MW",8,4,4,0.333333333333333,0.0158730158730159,0.5,"locrisk574.3","PhyML"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk574.3","PhyML"
"NP",2,1,1,0,0.0125,0.5,"locrisk574.3","PhyML"
"PK",1,1,0,0,0.0125,0,"locrisk574.3","PhyML"
"SE",14,4,10,103.5,0.0217391304347826,0.714285714285714,"locrisk574.3","PhyML"
"SN",1,1,0,0,0.0121951219512195,0,"locrisk574.3","PhyML"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk574.3","PhyML"
"TH",1,1,0,0,0.0120481927710843,0,"locrisk574.3","PhyML"
"TZ",10,4,6,4.5,0.0175438596491228,0.6,"locrisk574.3","PhyML"
"US",2,2,0,0,0.0151515151515152,0,"locrisk574.3","PhyML"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk574.3","PhyML"
"YE",1,1,0,0,0.0136986301369863,0,"locrisk574.3","PhyML"
"ZA",20,6,14,103.5,0.0238095238095238,0.7,"locrisk574.3","PhyML"
"ZM",13,5,8,20.3333333333333,0.0181818181818182,0.615384615384615,"locrisk574.3","PhyML"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk260.1","RAxML-NG"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk260.1","RAxML-NG"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk260.1","RAxML-NG"
"BR",5,1,4,22.2333333333333,0.0166666666666667,0.8,"locrisk260.1","RAxML-NG"
"BW",7,2,5,18,0.0166666666666667,0.714285714285714,"locrisk260.1","RAxML-NG"
"CN",2,1,1,10,0.0119047619047619,0.5,"locrisk260.1","RAxML-NG"
"DE",1,1,0,0,0.0144927536231884,0,"locrisk260.1","RAxML-NG"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk260.1","RAxML-NG"
"ES",4,3,1,3.4,0.0161290322580645,0.25,"locrisk260.1","RAxML-NG"
"ET",3,1,2,0.5,0.012987012987013,0.666666666666667,"locrisk260.1","RAxML-NG"
"GE",1,1,0,0,0.0114942528735632,0,"locrisk260.1","RAxML-NG"
"IL",2,2,0,0,0.0128205128205128,0,"locrisk260.1","RAxML-NG"
"IN",6,2,4,51,0.0169491525423729,0.666666666666667,"locrisk260.1","RAxML-NG"
"KE",5,3,2,9,0.0169491525423729,0.4,"locrisk260.1","RAxML-NG"
"MM",1,1,0,0,0.00900900900900901,0,"locrisk260.1","RAxML-NG"
"MW",6,4,2,3.53333333333333,0.0172413793103448,0.333333333333333,"locrisk260.1","RAxML-NG"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk260.1","RAxML-NG"
"NP",2,1,1,0,0.0116279069767442,0.5,"locrisk260.1","RAxML-NG"
"PK",1,1,0,0,0.0114942528735632,0,"locrisk260.1","RAxML-NG"
"SE",10,2,8,51,0.0188679245283019,0.8,"locrisk260.1","RAxML-NG"
"SN",1,1,0,0,0.0131578947368421,0,"locrisk260.1","RAxML-NG"
"SO",1,1,0,0,0.0116279069767442,0,"locrisk260.1","RAxML-NG"
"TH",1,1,0,0,0.0144927536231884,0,"locrisk260.1","RAxML-NG"
"TZ",7,6,1,29,0.0178571428571429,0.142857142857143,"locrisk260.1","RAxML-NG"
"US",2,2,0,0,0.0136986301369863,0,"locrisk260.1","RAxML-NG"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk260.1","RAxML-NG"
"YE",1,1,0,0,0.0125,0,"locrisk260.1","RAxML-NG"
"ZA",18,4,14,116.6,0.0238095238095238,0.777777777777778,"locrisk260.1","RAxML-NG"
"ZM",13,4,9,114.733333333333,0.0204081632653061,0.692307692307692,"locrisk260.1","RAxML-NG"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk260.2","RAxML-NG"
"BE",2,2,0,0,0.015625,0,"locrisk260.2","RAxML-NG"
"BG",1,1,0,0,0.0147058823529412,0,"locrisk260.2","RAxML-NG"
"BR",5,1,4,18.2333333333333,0.0172413793103448,0.8,"locrisk260.2","RAxML-NG"
"BW",7,2,5,3.5,0.0172413793103448,0.714285714285714,"locrisk260.2","RAxML-NG"
"CN",2,1,1,10,0.0119047619047619,0.5,"locrisk260.2","RAxML-NG"
"DE",1,1,0,0,0.0147058823529412,0,"locrisk260.2","RAxML-NG"
"DK",1,1,0,0,0.0147058823529412,0,"locrisk260.2","RAxML-NG"
"ES",4,3,1,1.4,0.0166666666666667,0.25,"locrisk260.2","RAxML-NG"
"ET",3,1,2,1,0.0133333333333333,0.666666666666667,"locrisk260.2","RAxML-NG"
"GE",1,1,0,0,0.0125,0,"locrisk260.2","RAxML-NG"
"IL",2,2,0,0,0.0131578947368421,0,"locrisk260.2","RAxML-NG"
"IN",6,3,3,27.5,0.0169491525423729,0.5,"locrisk260.2","RAxML-NG"
"KE",5,3,2,7.5,0.0175438596491228,0.4,"locrisk260.2","RAxML-NG"
"MM",1,1,0,0,0.00900900900900901,0,"locrisk260.2","RAxML-NG"
"MW",7,5,2,57.8666666666667,0.0172413793103448,0.285714285714286,"locrisk260.2","RAxML-NG"
"NG",2,2,0,0,0.0149253731343284,0,"locrisk260.2","RAxML-NG"
"NP",2,1,1,0,0.0116279069767442,0.5,"locrisk260.2","RAxML-NG"
"PK",1,1,0,0,0.0147058823529412,0,"locrisk260.2","RAxML-NG"
"SE",11,3,8,47,0.0196078431372549,0.727272727272727,"locrisk260.2","RAxML-NG"
"SN",1,1,0,0,0.0125,0,"locrisk260.2","RAxML-NG"
"SO",1,1,0,0,0.0119047619047619,0,"locrisk260.2","RAxML-NG"
"TH",1,1,0,0,0.0147058823529412,0,"locrisk260.2","RAxML-NG"
"TZ",5,4,1,26,0.0153846153846154,0.2,"locrisk260.2","RAxML-NG"
"US",2,2,0,0,0.0153846153846154,0,"locrisk260.2","RAxML-NG"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk260.2","RAxML-NG"
"YE",1,1,0,0,0.0128205128205128,0,"locrisk260.2","RAxML-NG"
"ZA",19,4,15,102.433333333333,0.024390243902439,0.789473684210526,"locrisk260.2","RAxML-NG"
"ZM",12,3,9,24.5666666666667,0.0188679245283019,0.75,"locrisk260.2","RAxML-NG"
"AR",1,1,0,0,0.010989010989011,0,"locrisk260.3","RAxML-NG"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk260.3","RAxML-NG"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk260.3","RAxML-NG"
"BR",4,1,3,24,0.015625,0.75,"locrisk260.3","RAxML-NG"
"BW",6,4,2,21,0.0185185185185185,0.333333333333333,"locrisk260.3","RAxML-NG"
"CN",3,1,2,82,0.0142857142857143,0.666666666666667,"locrisk260.3","RAxML-NG"
"DE",2,1,1,0,0.0158730158730159,0.5,"locrisk260.3","RAxML-NG"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk260.3","RAxML-NG"
"ES",5,3,2,25.5,0.0163934426229508,0.4,"locrisk260.3","RAxML-NG"
"ET",3,1,2,3,0.0135135135135135,0.666666666666667,"locrisk260.3","RAxML-NG"
"GE",1,1,0,0,0.012987012987013,0,"locrisk260.3","RAxML-NG"
"IL",2,2,0,0,0.0133333333333333,0,"locrisk260.3","RAxML-NG"
"IN",6,3,3,81,0.0166666666666667,0.5,"locrisk260.3","RAxML-NG"
"KE",5,3,2,14,0.0178571428571429,0.4,"locrisk260.3","RAxML-NG"
"MM",1,1,0,0,0.0103092783505155,0,"locrisk260.3","RAxML-NG"
"MW",6,2,4,0,0.0161290322580645,0.666666666666667,"locrisk260.3","RAxML-NG"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk260.3","RAxML-NG"
"NP",2,1,1,0,0.0114942528735632,0.5,"locrisk260.3","RAxML-NG"
"PK",1,1,0,0,0.0144927536231884,0,"locrisk260.3","RAxML-NG"
"SE",11,4,7,141,0.02,0.636363636363636,"locrisk260.3","RAxML-NG"
"SN",1,1,0,0,0.012987012987013,0,"locrisk260.3","RAxML-NG"
"SO",1,1,0,0,0.0120481927710843,0,"locrisk260.3","RAxML-NG"
"TH",1,1,0,0,0.0123456790123457,0,"locrisk260.3","RAxML-NG"
"TZ",5,4,1,26,0.0161290322580645,0.2,"locrisk260.3","RAxML-NG"
"US",2,2,0,0,0.0135135135135135,0,"locrisk260.3","RAxML-NG"
"UY",1,1,0,0,0.010989010989011,0,"locrisk260.3","RAxML-NG"
"YE",1,1,0,0,0.012987012987013,0,"locrisk260.3","RAxML-NG"
"ZA",20,5,15,189,0.0238095238095238,0.75,"locrisk260.3","RAxML-NG"
"ZM",13,3,10,44.5,0.02,0.769230769230769,"locrisk260.3","RAxML-NG"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk378.1","RAxML-NG"
"BE",3,2,1,23,0.0166666666666667,0.333333333333333,"locrisk378.1","RAxML-NG"
"BG",1,1,0,0,0.0140845070422535,0,"locrisk378.1","RAxML-NG"
"BR",5,1,4,44.3,0.0172413793103448,0.8,"locrisk378.1","RAxML-NG"
"BW",12,3,9,71.4,0.02,0.75,"locrisk378.1","RAxML-NG"
"CN",3,1,2,37,0.015625,0.666666666666667,"locrisk378.1","RAxML-NG"
"DE",2,1,1,0,0.0158730158730159,0.5,"locrisk378.1","RAxML-NG"
"DK",1,1,0,0,0.0140845070422535,0,"locrisk378.1","RAxML-NG"
"ES",4,3,1,5.8,0.0158730158730159,0.25,"locrisk378.1","RAxML-NG"
"ET",5,2,3,4.16666666666667,0.015625,0.6,"locrisk378.1","RAxML-NG"
"GE",2,1,1,0,0.012987012987013,0.5,"locrisk378.1","RAxML-NG"
"IL",2,2,0,0,0.0142857142857143,0,"locrisk378.1","RAxML-NG"
"IN",7,3,4,78.5,0.0172413793103448,0.571428571428571,"locrisk378.1","RAxML-NG"
"KE",4,3,1,2.33333333333333,0.0163934426229508,0.25,"locrisk378.1","RAxML-NG"
"MM",1,1,0,0,0.010989010989011,0,"locrisk378.1","RAxML-NG"
"MW",8,4,4,40,0.0185185185185185,0.5,"locrisk378.1","RAxML-NG"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk378.1","RAxML-NG"
"NP",2,1,1,0,0.0117647058823529,0.5,"locrisk378.1","RAxML-NG"
"PK",1,1,0,0,0.0117647058823529,0,"locrisk378.1","RAxML-NG"
"SE",16,8,8,205.333333333333,0.0222222222222222,0.5,"locrisk378.1","RAxML-NG"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk378.1","RAxML-NG"
"SO",1,1,0,0,0.0138888888888889,0,"locrisk378.1","RAxML-NG"
"TH",1,1,0,0,0.0123456790123457,0,"locrisk378.1","RAxML-NG"
"TZ",6,5,1,27,0.0163934426229508,0.166666666666667,"locrisk378.1","RAxML-NG"
"US",2,2,0,0,0.0133333333333333,0,"locrisk378.1","RAxML-NG"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk378.1","RAxML-NG"
"YE",1,1,0,0,0.0138888888888889,0,"locrisk378.1","RAxML-NG"
"ZA",15,3,12,89.0333333333333,0.0227272727272727,0.8,"locrisk378.1","RAxML-NG"
"ZM",14,5,9,126.133333333333,0.0192307692307692,0.642857142857143,"locrisk378.1","RAxML-NG"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk378.2","RAxML-NG"
"BE",3,2,1,23,0.0166666666666667,0.333333333333333,"locrisk378.2","RAxML-NG"
"BG",1,1,0,0,0.0140845070422535,0,"locrisk378.2","RAxML-NG"
"BR",5,1,4,28,0.0172413793103448,0.8,"locrisk378.2","RAxML-NG"
"BW",7,2,5,0.583333333333333,0.0172413793103448,0.714285714285714,"locrisk378.2","RAxML-NG"
"CN",3,1,2,36,0.0158730158730159,0.666666666666667,"locrisk378.2","RAxML-NG"
"DE",2,1,1,0,0.0158730158730159,0.5,"locrisk378.2","RAxML-NG"
"DK",1,1,0,0,0.0126582278481013,0,"locrisk378.2","RAxML-NG"
"ES",6,3,3,2.75,0.0158730158730159,0.5,"locrisk378.2","RAxML-NG"
"ET",2,1,1,3,0.0144927536231884,0.5,"locrisk378.2","RAxML-NG"
"GE",1,1,0,0,0.0121951219512195,0,"locrisk378.2","RAxML-NG"
"IL",1,1,0,0,0.0140845070422535,0,"locrisk378.2","RAxML-NG"
"IN",6,2,4,73,0.0161290322580645,0.666666666666667,"locrisk378.2","RAxML-NG"
"KE",4,3,1,0,0.0153846153846154,0.25,"locrisk378.2","RAxML-NG"
"MM",1,1,0,0,0.0111111111111111,0,"locrisk378.2","RAxML-NG"
"MW",8,2,6,26,0.0181818181818182,0.75,"locrisk378.2","RAxML-NG"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk378.2","RAxML-NG"
"NP",2,1,1,0,0.0112359550561798,0.5,"locrisk378.2","RAxML-NG"
"PK",1,1,0,0,0.0112359550561798,0,"locrisk378.2","RAxML-NG"
"SE",17,8,9,178.583333333333,0.0227272727272727,0.529411764705882,"locrisk378.2","RAxML-NG"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk378.2","RAxML-NG"
"SO",1,1,0,0,0.0140845070422535,0,"locrisk378.2","RAxML-NG"
"TH",1,1,0,0,0.0121951219512195,0,"locrisk378.2","RAxML-NG"
"TZ",9,6,3,27,0.0181818181818182,0.333333333333333,"locrisk378.2","RAxML-NG"
"US",2,2,0,0,0.0144927536231884,0,"locrisk378.2","RAxML-NG"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk378.2","RAxML-NG"
"YE",1,1,0,0,0.0140845070422535,0,"locrisk378.2","RAxML-NG"
"ZA",19,7,12,149.75,0.0227272727272727,0.631578947368421,"locrisk378.2","RAxML-NG"
"ZM",15,6,9,57.3333333333333,0.0192307692307692,0.6,"locrisk378.2","RAxML-NG"
"AR",1,1,0,0,0.0119047619047619,0,"locrisk378.3","RAxML-NG"
"BE",3,2,1,23,0.0169491525423729,0.333333333333333,"locrisk378.3","RAxML-NG"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk378.3","RAxML-NG"
"BR",5,1,4,55,0.0175438596491228,0.8,"locrisk378.3","RAxML-NG"
"BW",10,4,6,19,0.0185185185185185,0.6,"locrisk378.3","RAxML-NG"
"CN",3,1,2,35,0.015625,0.666666666666667,"locrisk378.3","RAxML-NG"
"DE",2,1,1,0,0.0161290322580645,0.5,"locrisk378.3","RAxML-NG"
"DK",1,1,0,0,0.0142857142857143,0,"locrisk378.3","RAxML-NG"
"ES",4,3,1,4.25,0.0161290322580645,0.25,"locrisk378.3","RAxML-NG"
"ET",2,1,1,3,0.0142857142857143,0.5,"locrisk378.3","RAxML-NG"
"GE",1,1,0,0,0.0142857142857143,0,"locrisk378.3","RAxML-NG"
"IL",1,1,0,0,0.0138888888888889,0,"locrisk378.3","RAxML-NG"
"IN",6,2,4,69,0.0163934426229508,0.666666666666667,"locrisk378.3","RAxML-NG"
"KE",4,3,1,2,0.015625,0.25,"locrisk378.3","RAxML-NG"
"MM",1,1,0,0,0.010989010989011,0,"locrisk378.3","RAxML-NG"
"MW",5,3,2,3.91666666666667,0.0158730158730159,0.4,"locrisk378.3","RAxML-NG"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk378.3","RAxML-NG"
"NP",2,1,1,0,0.0113636363636364,0.5,"locrisk378.3","RAxML-NG"
"PK",1,1,0,0,0.0113636363636364,0,"locrisk378.3","RAxML-NG"
"SE",15,7,8,171.333333333333,0.0222222222222222,0.533333333333333,"locrisk378.3","RAxML-NG"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk378.3","RAxML-NG"
"SO",1,1,0,0,0.0138888888888889,0,"locrisk378.3","RAxML-NG"
"TH",1,1,0,0,0.0123456790123457,0,"locrisk378.3","RAxML-NG"
"TZ",9,5,4,37.9166666666667,0.0181818181818182,0.444444444444444,"locrisk378.3","RAxML-NG"
"US",2,2,0,0,0.012987012987013,0,"locrisk378.3","RAxML-NG"
"UY",1,1,0,0,0.0119047619047619,0,"locrisk378.3","RAxML-NG"
"YE",1,1,0,0,0.0138888888888889,0,"locrisk378.3","RAxML-NG"
"ZA",17,4,13,134.416666666667,0.0232558139534884,0.764705882352941,"locrisk378.3","RAxML-NG"
"ZM",13,4,9,65.1666666666667,0.0192307692307692,0.692307692307692,"locrisk378.3","RAxML-NG"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk468.1","RAxML-NG"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk468.1","RAxML-NG"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk468.1","RAxML-NG"
"BR",5,1,4,30.6,0.0166666666666667,0.8,"locrisk468.1","RAxML-NG"
"BW",10,4,6,32.1333333333333,0.0175438596491228,0.6,"locrisk468.1","RAxML-NG"
"CN",2,1,1,10,0.0123456790123457,0.5,"locrisk468.1","RAxML-NG"
"DE",2,1,1,0,0.0153846153846154,0.5,"locrisk468.1","RAxML-NG"
"DK",1,1,0,0,0.0142857142857143,0,"locrisk468.1","RAxML-NG"
"ES",4,3,1,2.85,0.0158730158730159,0.25,"locrisk468.1","RAxML-NG"
"ET",3,1,2,4.25,0.0140845070422535,0.666666666666667,"locrisk468.1","RAxML-NG"
"GE",1,1,0,0,0.0119047619047619,0,"locrisk468.1","RAxML-NG"
"IL",2,2,0,0,0.0138888888888889,0,"locrisk468.1","RAxML-NG"
"IN",7,2,5,59,0.0178571428571429,0.714285714285714,"locrisk468.1","RAxML-NG"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk468.1","RAxML-NG"
"MM",1,1,0,0,0.00925925925925926,0,"locrisk468.1","RAxML-NG"
"MW",7,3,4,12.8333333333333,0.015625,0.571428571428571,"locrisk468.1","RAxML-NG"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk468.1","RAxML-NG"
"NP",2,1,1,0,0.0120481927710843,0.5,"locrisk468.1","RAxML-NG"
"PK",1,1,0,0,0.0120481927710843,0,"locrisk468.1","RAxML-NG"
"SE",13,5,8,104.75,0.0212765957446809,0.615384615384615,"locrisk468.1","RAxML-NG"
"SN",1,1,0,0,0.0121951219512195,0,"locrisk468.1","RAxML-NG"
"SO",1,1,0,0,0.0119047619047619,0,"locrisk468.1","RAxML-NG"
"TH",1,1,0,0,0.010989010989011,0,"locrisk468.1","RAxML-NG"
"TZ",10,5,5,11.3333333333333,0.0175438596491228,0.5,"locrisk468.1","RAxML-NG"
"US",2,2,0,0,0.0149253731343284,0,"locrisk468.1","RAxML-NG"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk468.1","RAxML-NG"
"YE",1,1,0,0,0.0135135135135135,0,"locrisk468.1","RAxML-NG"
"ZA",17,4,13,99.2333333333333,0.0232558139534884,0.764705882352941,"locrisk468.1","RAxML-NG"
"ZM",13,5,8,39.0166666666667,0.0181818181818182,0.615384615384615,"locrisk468.1","RAxML-NG"
"AR",1,1,0,0,0.0119047619047619,0,"locrisk468.2","RAxML-NG"
"BE",3,2,1,23,0.0169491525423729,0.333333333333333,"locrisk468.2","RAxML-NG"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk468.2","RAxML-NG"
"BR",5,1,4,43.8333333333333,0.0175438596491228,0.8,"locrisk468.2","RAxML-NG"
"BW",9,4,5,26,0.0181818181818182,0.555555555555556,"locrisk468.2","RAxML-NG"
"CN",3,1,2,36,0.0151515151515152,0.666666666666667,"locrisk468.2","RAxML-NG"
"DE",2,1,1,0,0.0161290322580645,0.5,"locrisk468.2","RAxML-NG"
"DK",2,1,1,0,0.0151515151515152,0.5,"locrisk468.2","RAxML-NG"
"ES",5,4,1,5,0.0163934426229508,0.2,"locrisk468.2","RAxML-NG"
"ET",5,2,3,8.58333333333333,0.015625,0.6,"locrisk468.2","RAxML-NG"
"GE",1,1,0,0,0.0114942528735632,0,"locrisk468.2","RAxML-NG"
"IL",2,2,0,0,0.0138888888888889,0,"locrisk468.2","RAxML-NG"
"IN",6,2,4,73,0.0163934426229508,0.666666666666667,"locrisk468.2","RAxML-NG"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk468.2","RAxML-NG"
"MM",1,1,0,0,0.010752688172043,0,"locrisk468.2","RAxML-NG"
"MW",10,4,6,26.5833333333333,0.0166666666666667,0.6,"locrisk468.2","RAxML-NG"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk468.2","RAxML-NG"
"NP",2,1,1,0,0.0113636363636364,0.5,"locrisk468.2","RAxML-NG"
"PK",1,1,0,0,0.0113636363636364,0,"locrisk468.2","RAxML-NG"
"SE",16,7,9,188.666666666667,0.0212765957446809,0.5625,"locrisk468.2","RAxML-NG"
"SN",1,1,0,0,0.0128205128205128,0,"locrisk468.2","RAxML-NG"
"SO",1,1,0,0,0.0135135135135135,0,"locrisk468.2","RAxML-NG"
"TH",1,1,0,0,0.0114942528735632,0,"locrisk468.2","RAxML-NG"
"TZ",9,4,5,24.5833333333333,0.0178571428571429,0.555555555555556,"locrisk468.2","RAxML-NG"
"US",2,2,0,0,0.0149253731343284,0,"locrisk468.2","RAxML-NG"
"UY",1,1,0,0,0.0119047619047619,0,"locrisk468.2","RAxML-NG"
"YE",1,1,0,0,0.0135135135135135,0,"locrisk468.2","RAxML-NG"
"ZA",18,5,13,133,0.0232558139534884,0.722222222222222,"locrisk468.2","RAxML-NG"
"ZM",15,6,9,75.75,0.0196078431372549,0.6,"locrisk468.2","RAxML-NG"
"AR",1,1,0,0,0.0113636363636364,0,"locrisk468.3","RAxML-NG"
"BE",3,2,1,0,0.0163934426229508,0.333333333333333,"locrisk468.3","RAxML-NG"
"BG",1,1,0,0,0.0138888888888889,0,"locrisk468.3","RAxML-NG"
"BR",5,1,4,31.85,0.0163934426229508,0.8,"locrisk468.3","RAxML-NG"
"BW",10,5,5,46.9833333333333,0.0196078431372549,0.5,"locrisk468.3","RAxML-NG"
"CN",2,1,1,12,0.0125,0.5,"locrisk468.3","RAxML-NG"
"DE",2,1,1,0,0.0151515151515152,0.5,"locrisk468.3","RAxML-NG"
"DK",1,1,0,0,0.0128205128205128,0,"locrisk468.3","RAxML-NG"
"ES",4,3,1,3,0.0163934426229508,0.25,"locrisk468.3","RAxML-NG"
"ET",5,2,3,3.45,0.0161290322580645,0.6,"locrisk468.3","RAxML-NG"
"GE",1,1,0,0,0.0128205128205128,0,"locrisk468.3","RAxML-NG"
"IL",2,2,0,0,0.0147058823529412,0,"locrisk468.3","RAxML-NG"
"IN",8,3,5,70.35,0.0181818181818182,0.625,"locrisk468.3","RAxML-NG"
"KE",4,4,0,0,0.0163934426229508,0,"locrisk468.3","RAxML-NG"
